1.924000000000000000e+03,2.459016393442622905e-02,1.282708196721311089e-01,3.526972126877075953e-01,3.294641055117228379e-01
1.925000000000000000e+03,2.016129032258064460e-02,1.083070161290322353e-01,2.915938787328432591e-01,2.714830712938857138e-01
1.926000000000000000e+03,-2.275409836065573482e-02,6.546983606557378599e-02,2.653009831559832721e-01,2.581008741195670586e-01
1.927000000000000000e+03,2.302631578947368293e-02,1.412536842105262813e-01,3.292925820158072447e-01,2.983474693816366430e-01
1.928000000000000000e+03,1.062499999999999972e-01,1.596150000000000346e-01,2.445499693314231449e-01,2.135809021776057248e-01
1.929000000000000000e+03,-7.013461538461539246e-02,1.712692307692307431e-02,3.164960826617553846e-01,3.237210266901144329e-01
1.930000000000000000e+03,-2.027027027027027140e-02,4.733216216216214189e-02,2.508659218342834119e-01,2.471927608560764156e-01
1.931000000000000000e+03,-1.136363636363636395e-02,-1.191181818181817967e-02,1.881016517868960014e-01,1.880677330749933596e-01
1.932000000000000000e+03,-1.458333333333333426e-01,7.087125000000001063e-02,2.243818669639376373e-01,2.580539657838468726e-01
1.933000000000000000e+03,-1.493055555555555525e-01,1.804916666666666475e-02,3.828115158087625480e-01,4.105009538821979831e-01
1.934000000000000000e+03,-1.578947368421052544e-01,4.560000000000002246e-02,2.685306793678756687e-01,3.081559892071067952e-01
1.935000000000000000e+03,0.000000000000000000e+00,2.719444444444444123e-02,2.732266051792500150e-01,2.718698952976144056e-01
1.936000000000000000e+03,-4.545454545454545581e-02,-2.259000000000000938e-02,3.890282447414474820e-01,3.910227395038438636e-01
1.937000000000000000e+03,-2.604166666666666782e-02,9.945874999999999855e-02,2.194309836764676835e-01,1.973222796554851832e-01
1.938000000000000000e+03,3.977272727272727210e-02,1.392950000000000021e-01,2.635163323933006896e-01,2.271995383968182236e-01
1.939000000000000000e+03,7.499999999999999722e-02,1.038728000000000012e-01,2.999999999999999889e-01,2.912652423825403680e-01
1.940000000000000000e+03,-9.500000000000000111e-02,1.971120000000000511e-02,2.675817632051930572e-01,2.832604253943003525e-01
1.941000000000000000e+03,2.291666666666666574e-01,1.896050000000000235e-01,3.755782578608322098e-01,3.970218292032428042e-01
1.942000000000000000e+03,-3.906250000000000000e-02,8.394875000000000254e-02,2.641272110058900946e-01,2.534594047839565101e-01
1.943000000000000000e+03,6.250000000000000000e-02,2.159511111111110937e-01,4.151012259410682415e-01,3.599727703419445257e-01
1.944000000000000000e+03,-5.357142857142856845e-02,-2.596000000000000391e-02,3.944771791852592635e-01,3.972508291459476149e-01
1.945000000000000000e+03,4.591304347826086901e-02,1.032791304347826095e-01,3.205998336058965559e-01,3.069620205924511458e-01
1.946000000000000000e+03,6.946153846153846345e-02,1.736351923076923098e-01,3.426536410888979534e-01,3.034587996239255236e-01
1.947000000000000000e+03,6.456043956043956700e-02,9.314890109890108794e-02,3.306475899876512581e-01,3.237578745682431203e-01
1.948000000000000000e+03,2.777777777777777624e-02,6.818266666666668308e-02,2.933154455825399132e-01,2.866298650206879350e-01
1.949000000000000000e+03,3.749999999999999861e-02,1.593534999999999813e-01,3.414125070936915862e-01,3.042617492189085837e-01
1.950000000000000000e+03,1.406250000000000000e-01,1.769962499999999661e-01,2.683681880830885436e-01,2.459048647057180681e-01
1.951000000000000000e+03,1.948051948051948007e-02,6.892181818181816744e-02,2.954367056123980984e-01,2.879446485713010317e-01
1.952000000000000000e+03,3.217821782178217904e-02,1.180887128712871520e-01,3.284439882033508007e-01,3.081654539066824294e-01
1.953000000000000000e+03,3.125000000000000000e-02,1.215421428571428902e-01,2.937056704139934249e-01,2.691971226499778047e-01
1.954000000000000000e+03,-5.479452054794520244e-02,4.571178082191783287e-02,3.238429756018925132e-01,3.252493588354265497e-01
1.955000000000000000e+03,1.150000000000000050e-01,1.768798000000000592e-01,3.408078637590394311e-01,3.131908944269612416e-01
1.956000000000000000e+03,7.575757575757575968e-03,1.069290909090909042e-01,2.982578740155988895e-01,2.785342367331292701e-01
1.957000000000000000e+03,3.571428571428571230e-02,1.010809999999999764e-01,3.106321730580647866e-01,2.958893181273314354e-01
1.958000000000000000e+03,6.250000000000000000e-02,1.510385714285713832e-01,3.172261661278755196e-01,2.858776668734492321e-01
1.959000000000000000e+03,3.378378378378378566e-02,1.173618918918918896e-01,2.609892961598373473e-01,2.355481757269893284e-01
1.960000000000000000e+03,-5.182926829268292429e-02,7.105097560975610904e-02,2.574730772038709148e-01,2.528446507274520472e-01
1.961000000000000000e+03,-1.754385964912280604e-02,6.493789473684211111e-02,2.694603489481867120e-01,2.621063457717372480e-01
1.962000000000000000e+03,0.000000000000000000e+00,3.008049999999999891e-01,0.000000000000000000e+00,nan
1.963000000000000000e+03,9.669811320754717610e-02,1.727281132075471626e-01,3.574027686700870787e-01,3.274939130101567897e-01
1.964000000000000000e+03,3.012048192771084494e-03,7.357084337349395486e-02,2.871336741707472551e-01,2.775646776562559204e-01
1.965000000000000000e+03,6.420765027322404561e-02,1.462030054644808397e-01,3.248207585536597719e-01,2.970788257923081543e-01
1.966000000000000000e+03,-2.232142857142857192e-02,3.162178571428574114e-02,3.725918282694848371e-01,3.719179739336436752e-01
1.967000000000000000e+03,4.713114754098360337e-02,1.105006557377049281e-01,3.194224539881282410e-01,3.033836750088327872e-01
1.968000000000000000e+03,-5.208333333333333044e-03,7.778494791666668018e-02,2.988784736542410836e-01,2.886260047667247863e-01
1.969000000000000000e+03,1.580459770114942680e-02,1.026124137931034852e-01,2.977433068273245831e-01,2.799492000426477833e-01
1.970000000000000000e+03,-3.708791208791208799e-02,9.676373626373628578e-02,2.885727153624967900e-01,2.743838636272318277e-01
1.971000000000000000e+03,4.132231404958677801e-02,1.672135537190083121e-01,3.154871404401056179e-01,2.707014903434185049e-01
1.972000000000000000e+03,-1.526162790697674354e-02,7.706430232558138249e-02,2.821667949201135950e-01,2.718678185238772582e-01
1.973000000000000000e+03,3.522727272727272513e-02,1.051833636363636582e-01,3.611581033561820919e-01,3.472932426318958155e-01
1.974000000000000000e+03,-6.605691056910568959e-02,1.013308943089431258e-01,3.000360764436356686e-01,2.900296751371759796e-01
1.975000000000000000e+03,1.484374999999999931e-02,8.231099999999999528e-02,2.998606040078247714e-01,2.887241209684427989e-01
1.976000000000000000e+03,1.147959183673469448e-02,8.030540816326529885e-02,2.726281847764960853e-01,2.607852556855863591e-01
1.977000000000000000e+03,-1.604278074866310327e-02,7.499320855614972914e-02,3.245883584601925165e-01,3.162135226907380470e-01
1.978000000000000000e+03,-7.169117647058823040e-02,1.333666176470588438e-01,3.260420063767018872e-01,3.060332661709598834e-01
1.979000000000000000e+03,-3.125000000000000000e-02,1.767238636363636095e-01,3.506538130277626064e-01,3.044722238765714684e-01
1.980000000000000000e+03,9.765625000000000000e-03,1.061607812499999748e-01,2.942355424542714704e-01,2.745902591123539072e-01
1.981000000000000000e+03,-1.013513513513513570e-02,4.185531531531532651e-02,3.607015558174456737e-01,3.584082391815077706e-01
1.982000000000000000e+03,3.954081632653061451e-02,1.355374489795918014e-01,2.606757180227581849e-01,2.261523956241753563e-01
1.983000000000000000e+03,-1.293103448275862051e-02,8.082885057471264623e-02,2.733587930294470447e-01,2.614554231491117986e-01
1.984000000000000000e+03,2.564102564102564014e-02,7.403115384615384376e-02,3.167081878727083799e-01,3.089998814267500005e-01
1.985000000000000000e+03,1.959459459459459568e-02,1.335625945945946857e-01,3.226335432251656310e-01,2.943422916886244689e-01
1.986000000000000000e+03,8.333333333333332871e-02,1.720536585365854687e-01,3.591383470245457232e-01,3.260710587159545981e-01
1.987000000000000000e+03,2.302631578947368293e-02,1.089333552631579494e-01,3.012518606050517689e-01,2.818091887216467861e-01
1.988000000000000000e+03,-8.271676300578035060e-03,1.115848554913294877e-01,2.981195809964360399e-01,2.765728208398128829e-01
1.989000000000000000e+03,9.300595238095238360e-02,1.062664880952382263e-01,2.947320917663193707e-01,2.902146560791558083e-01
1.990000000000000000e+03,-1.030330330330330411e-02,8.050237237237242716e-02,2.932327856254562382e-01,2.821542001584320114e-01
1.991000000000000000e+03,-5.612426035502959300e-03,1.191240828402366225e-01,3.103143673618025677e-01,2.865937173153525475e-01
1.992000000000000000e+03,-1.924590163934426432e-02,9.304874316939890089e-02,2.766525106763560449e-01,2.612449957186507854e-01
1.993000000000000000e+03,1.779359430604982115e-03,5.969224199288256788e-02,3.027108266253014102e-01,2.967723823438085939e-01
1.994000000000000000e+03,-4.614093959731543904e-03,7.131422818791949281e-02,2.742624681069186221e-01,2.648687828588509596e-01
1.995000000000000000e+03,-4.882812500000000000e-04,7.933023437500005826e-02,2.911659211045669604e-01,2.801509342216398357e-01
1.996000000000000000e+03,5.956097560975610189e-02,1.143991869918698362e-01,3.043105089351511028e-01,2.882103774668008378e-01
1.997000000000000000e+03,3.412828947368420907e-02,1.285200986842105764e-01,3.123633595834056642e-01,2.867371492967598634e-01
1.998000000000000000e+03,3.464808362369337785e-02,1.209280139372822388e-01,3.389088632925947864e-01,3.184903809571925648e-01
1.999000000000000000e+03,1.110436893203883557e-01,6.662407766990288693e-02,2.841419599971977128e-01,2.977055368036792271e-01
2.000000000000000000e+03,3.955696202531645833e-02,7.783194092827006028e-02,3.028592888868233413e-01,2.953484231903785173e-01
2.001000000000000000e+03,4.268292682926829590e-03,4.843743902439023169e-02,2.701852593323693652e-01,2.658422599657272456e-01
2.002000000000000000e+03,1.632882882882882858e-02,7.509337837837840035e-02,3.386275492289818612e-01,3.305998068230975862e-01
2.003000000000000000e+03,-3.289473684210526133e-03,6.907526315789476457e-02,3.157552064741173115e-01,3.081246161414228357e-01
2.004000000000000000e+03,4.789272030651340641e-03,7.442942528735636831e-02,3.215981012622515234e-01,3.129033980535571025e-01
2.005000000000000000e+03,-2.066115702479338900e-02,5.922242424242426390e-02,3.142398292855396180e-01,3.092996252598094742e-01
2.006000000000000000e+03,-1.079842931937172699e-02,7.387722513089009513e-02,3.073960960923559083e-01,2.985818507135793443e-01
2.007000000000000000e+03,3.114186851211072499e-02,8.262795847750865896e-02,3.683861896401871561e-01,3.603481943480231209e-01
2.008000000000000000e+03,6.644144144144144282e-02,7.884018018018021379e-02,3.444731282123247307e-01,3.418485442273492270e-01
2.009000000000000000e+03,5.673076923076923045e-02,1.018706538461538053e-01,3.479374454931968841e-01,3.374925421973102857e-01
2.010000000000000000e+03,-3.631961259079903321e-03,5.421750605326883937e-02,3.075209477622920518e-01,3.027255960314052530e-01
2.011000000000000000e+03,-2.432885906040268414e-02,4.537070469798661076e-02,3.111726347708645979e-01,3.088070613969682299e-01
2.012000000000000000e+03,-1.827330508474576259e-02,7.320021186440679728e-02,3.016612469831835841e-01,2.932151950243633842e-01
2.013000000000000000e+03,-6.123310810810810717e-03,6.806035472972975231e-02,2.962666861485964698e-01,2.884081003904365170e-01
2.014000000000000000e+03,-1.639012345679012259e-02,5.426232098765432915e-02,3.057978690124856791e-01,3.013910638365692174e-01
